tweet,label
"['give', 'state', 'business', 'company', 'pay', 'zero', 'federal', 'income', 'tax']",1
"['amazon', 'pay', 'zero', 'dollar', 'federal', 'income', 'tax', 'position', 'able', 'give', 'much', 'tax', 'first', 'place', 'impossible', 'earn', 'much', 'wealth', 'get', 'steal', 'surplus', 'value', 'employee']",1
"['amazon', 'pay', 'federal', 'income', 'tax', 'new', 'report', 'say', 'amazon', 'pay', 'zero', 'dollar', 'despite', 'make', 'billion', 'profit', 'last', 'year', 'get', 'million', 'tax', 'cut', 'thanks', 'trump', 'administration', 'new', 'law']",0
"['oh', 'yeah', 'definitely', 'dude', 'fedex', 'pay', 'check', 'note', 'zero', 'federal', 'income', 'tax', 'amazon', 'payed', 'check', 'note', 'exactly', 'rich', 'play', 'hope', 'know']",1
"['retweet', 'michelle', 'mana', 'oh', 'make', 'sense', 'tax', 'season', 'upon', 'sand', 'mean', 'everyone', 'amazon', 'netflix', 'chevron', 'eli', 'lilly', 'co', 'among', 'corp', 'pay', 'zero', 'dollar', 'federal', 'income', 'tax', 'billion', 'dollar']",0
"['federal', 'income', 'tax', 'maybe', 'total', 'tax', 'burden', 'pay', 'zero', 'amazon', 'lose', 'money', 'long', 'time', 'finally', 'get', 'even', 'stop', 'demagoguing', 'bernie', 'win', 'bring', 'fact', 'fact', 'matter']",1
"['meanwhile', 'amazon', 'pay', 'zero', 'federal', 'income', 'tax', 'last', 'year', 'ok', 'dipshit']",1
"['joseph', 'statement', 'completely', 'false', 'mislead', 'jeff', 'bozos', 'pay', 'tax', 'though', 'fair', 'believe', 'pay', 'enough', 'thinking', 'would', 'corporation', 'amazon', 'pay', 'zero', 'federal', 'income', 'tax']",0
"['tell', 'plenty', 'help', 'gop', 'give', 'away', 'corporate', 'america', 'give', 'example', 'amazon', 'pay', 'zero', 'federal', 'income', 'tax', 'even', 'though', 'company', 'make', 'billion', 'profit', 'get', 'freebie', 'billionaire']",0
"['corruption', 'philly', 'philadelphia', 'realestate', 'med', 'ed', 'say', 'tokenism', 'fight', 'corruption', 'philly', 'mayor', 'philadelphia', 'gov', 'amazon', 'pay', 'billion', 'federal', 'income', 'tax', 'sorry', 'talk', 'ear', 'oh', 'tell', 'amazon', 'actually', 'pay', 'zero', 'fede']",0
"['first', 'time', 'disagree', 'sir', 'spent', 'year', 'serve', 'table', 'minimum', 'wage', 'ever', 'come', 'play', 'make', 'thirty', 'dollar', 'hour', 'tip', 'never', 'saw', 'dime', 'paycheck', 'try', 'change', 'law', 'maine', 'reverse']",0
"['legalize', 'cannabis', 'soldier', 'cope', 'also', 'make', 'american', 'equally', 'free', 'free', 'state']",0
"['make', 'sure', 'continue', 'allow', 'state', 'continue', 'legalize', 'cannabis', 'help', 'many', 'american', 'include', 'child', 'cbd']",0
"['five', 'u', 'state', 'legalize', 'cannabis', 'american', 'yet', 'addle', 'enough']",0
"['bring', 'back', 'later', 'week', 'talk', 'state', 'reform', 'act', 'proposal', 'legalize', 'regulate', 'tax', 'cannabis', 'american', 'approve', 'legalization', 'rep', 'mace', 'poise', 'steal', 'issue', 'true', 'bipartisan', 'issue', 'timely']",1
"['massive', 'wave', 'migrant', 'pour', 'california', 'overall', 'immigrant', 'apprehension', 'border', 'last', 'year', 'low', 'nearly', 'year', 'percent', 'apprehension', 'occur', 'outside', 'california']",1
"['scott', 'hodge', 'report', 'overall', 'state', 'tax', 'burden', 'new', 'york', 'high', 'alaska', 'low', 'signora']",0
"['new', 'york', 'tops', 'list', 'high', 'state', 'tax', 'burden', 'newyork']",1
"['agree', 'gov', 'justice', 'guy', 'great', 'job', 'hard', 'understand', 'meant', 'say', 'west', 'virginia', 'thrive', 'th', 'high', 'poverty', 'rate', 'nation', 'high', 'drug', 'overdose', 'mortality', 'rate', 'nation']",1
"['west', 'virginia', 'high', 'age', 'adjust', 'rate', 'drug', 'overdose', 'death', 'involve', 'opioids', 'blame']",1
"['funeral', 'home', 'great', 'west', 'virginia', 'high', 'readjust', 'rate', 'drug', 'overdose', 'death', 'involve', 'opioids', 'drug', 'overdose', 'death', 'double', 'rate', 'threefold', 'high', 'national', 'rate', 'death', 'per']",1
"['west', 'virginia', 'high', 'overdose', 'death', 'rate', 'country', 'local', 'fight', 'save', 'neighbor', 'towns', 'destruction']",0
"['west', 'virginia', 'high', 'readjust', 'rate', 'drug', 'overdose', 'death', 'involve', 'opioids', 'drug', 'overdose', 'death', 'involve', 'opioids', 'west', 'virginity', 'rate', 'death', 'per', 'person']",1
"['fyi', 'deep', 'red', 'west', 'virginia', 'high', 'rate', 'far', 'opioid', 'overdose', 'death']",1
"['young', 'millennials', 'know', 'west', 'virginia', 'high', 'rate', 'overdose', 'death', 'nation', 'opioid', 'use', 'wear', 'clothes', 'try', 'look', 'look', 'vegetable', 'drink', 'moonshine', 'go', 'king', 'hillbilly', 'watch', 'hillbilly']",0
"['study', 'unintentional', 'overdose', 'death', 'west', 'virginia', 'state', 'high', 'rate', 'death', 'overdoses']",0
"['obamacare', 'activist', 'say', 'medicaid', 'expansion', 'solve', 'opioid', 'crisis', 'west', 'virginia', 'wv', 'high', 'readjust', 'overdose', 'rate', 'america', 'readjust', 'overdose', 'rate', 'nearly', 'double', 'since', 'opioid', 'overdose', 'death', 'wv', 'medicaid', 'enrollee']",1
"['climb', 'per', 'comparable', 'current', 'figure', 'west', 'virginia', 'state', 'high', 'overdose', 'death', 'rate', 'country', 'rate', 'baltimore', 'reach', 'per']",1
"['high', 'rate', 'opioid', 'overdose', 'relate', 'death', 'occur', 'west', 'virginia', 'per']",1
"['set', 'success', 'opioid', 'epidemic', 'bad', 'west', 'virginia', 'state', 'high', 'overdose', 'rate', 'news', 'smal']",1
"['opioid', 'death', 'slightly', 'attribute', 'prescription', 'pill', 'heroin', 'england', 'wales', 'around', 'heroin', 'pill', 'high', 'rate', 'overdose', 'death', 'ew', 'ne', 'per', 'low', 'every', 'state', 'mainland', 'west', 'virginia']",0
"['perpetually', 'fence', 'question', 'fully', 'agree', 'feel', 'bad', 'california', 'metro', 'area', 'build', 'half', 'much', 'housing', 'per', 'caput', 'sf', 'metro', 'area', 'decide', 'rhetoric', 'prominent']",0
"['cause', 'california', 'few', 'housing', 'unit', 'per', 'caput', 'median', 'home', 'price', 'k', 'ny', 'k', 'comparison']",1
"['also', 'true', 'california', 'high', 'homeless', 'rate', 'per', 'caput', 'large', 'housing', 'disparity', 'bad', 'turn', 'hollywood', 'big', 'tech', 'california', 'paper', 'rest', 'state', 'hell', 'hole', 'literally', 'crap', 'everywhere']",0
"['hawaii', 'high', 'percentage', 'homeless', 'nation', 'per', 'caput', 'high', 'honolulu', 'th', 'high', 'price', 'city', 'nation', 'affordable', 'housing', 'availability', 'resident', 'democrats', 'clueless', 'turn', 'hawaii', 'california', 'good', 'luck', 'walkaway']",1
"['dude', 'actually', 'reference', 'theory', 'year', 'ago', 'say', 'california', 'best', 'stop', 'lol', 'homelessness', 'unaffordable', 'housing', 'mid', 'tier', 'quality', 'life', 'rank', 'number', 'per', 'caput', 'state', 'debt', 'good', 'sure', 'cali', 'rule', 'enjoy', 'beach', 'though']",1
"['colorado', 'keep', 'tax', 'pretty', 'low', 'across', 'board', 'even', 'fairly', 'expensive', 'state', 'compare', 'neighbor', 'california', 'high', 'housing', 'cost', 'nation', 'yet', 'bring', 'barely', 'colorado', 'per', 'caput', 'property', 'tax']",0
"['california', 'rank', 'th', 'utah', 'th', 'number', 'housing', 'unit', 'per', 'caput', 'need', 'housing', 'get', 'bad']",1
"['victimization', 'rate', 'high', 'african', 'american', 'young', 'woman', 'fifty', 'four', 'percent', 'femicides', 'commit', 'firearm', 'occur', 'residence', 'half', 'woman', 'kill', 'current', 'former', 'intimate', 'partner', 'least', 'case']",0
"['lie', 'pot', 'u', 'willing', 'use', 'stats', 'country', 'philippines', 'singapore', 'china', 'case', 'examples', 'support', 'desire', 'impose', 'death', 'penalty', 'drug', 'dealer', 'combat', 'substance', 'abuse', 'decrease', 'gun', 'violence', 'mass', 'shoot', 'canada', 'australia']",0
"['true', 'call', 'yet', 'likely', 'second', 'term', 'jump', 'start', 'death', 'penalty', 'federal', 'level', 'talk', 'execution', 'drug', 'dealer', 'china', 'philippine', 'yes', 'singapore']",0
"['issue', 'ban', 'assault', 'weapon', 'banner', 'illinois', 'vermont', 'time', 'nonsense']",0
"['hey', 'lookout', 'spread', 'village', 'board', 'trustees', 'member', 'illinois', 'suburb', 'north', 'chicago', 'vote', 'monday', 'night', 'ban', 'possession', 'sale', 'manufacture', 'assault', 'weapon', 'high', 'capacity', 'magazine', 'community', 'never']",0
"['illinois', 'pass', 'min', 'wage', 'hike', 'millionaire', 'tax', 'education', 'assault', 'weapon', 'ban', 'cook', 'county', 'yet', 'lose', 'gov', 'shock', 'one', 'bit']",0
"['gun', 'control', 'nyt', 'news', 'flash', 'scout', 'refuse', 'hear', 'challenge', 'assault', 'weapon', 'ban', 'illinois', 'woohoo', 'finally', 'win', 'safety']",0
"['even', 'though', 'strict', 'gun', 'law', 'chicago', 'easy', 'people', 'illinois', 'go', 'indiana', 'buy', 'gun', 'need', 'total', 'assault', 'weapon', 'ban', 'bathe', 'minority', 'people', 'blow', 'majority', 'american']",1
"['ban', 'assault', 'weapon', 'highland', 'park', 'illinois', 'name', 'moms', 'demand', 'action']",0
"['fight', 'way', 'supreme', 'court', 'executive', 'director', 'richard', 'pearson', 'fight', 'illinois', 'assault', 'weapon', 'ban', 'hall', 'infringe']",0
"['gun', 'control', 'illinois', 'include', 'assault', 'weapon', 'ban', 'legislation', 'allow', 'one', 'gun', 'purchase', 'month', 'one', 'per', 'month', 'oooooh']",1
"['possession', 'describe', 'assault', 'style', 'weapon', 'anyone', 'would', 'illegal', 'plan', 'endorse', 'illinois', 'house', 'would', 'ban', 'minor', 'buy', 'posse', 'high', 'capacity', 'weapon', 'attachment', 'caliber', 'rifle', 'cartridge']",0
"['cook', 'county', 'illinois', 'chicago', 'ban', 'assault', 'weapon', 'see', 'well', 'work']",0
"['illinois', 'house', 'bill', 'seek', 'ban', 'manufacture', 'sale', 'gun', 'deem', 'assault', 'weapon', 'well', 'rifle', 'cartridge']",1
"['ober', 'want', 'ban', 'assault', 'weapon', 'fool', 'say', 'stand', 'th', 'cottage', 'grove', 'shake', 'head', 'illinois']",0
"['illinois', 'consider', 'fairly', 'tight', 'gun', 'law', 'state', 'require', 'gun', 'owner', 'obtain', 'license', 'face', 'background', 'check', 'also', 'impose', 'wait', 'period', 'purchase', 'unlike', 'new', 'york', 'california', 'illinois', 'among', 'thing', 'ban', 'assault', 'weapon']",1
"['illinois', 'liberal', 'idiot', 'think', 'could', 'ban', 'assault', 'weapon', 'laugh', 'loud']",0
"['illinois', 'gov', 'quinn', 'want', 'ban', 'assault', 'weapon', 'assault', 'weapon', 'use', 'record', 'set', 'murderous', 'summer', 'chicago']",0
"['kudos', 'home', 'state', 'illinois', 'try', 'pas', 'assault', 'weapon', 'ban', 'steroid', 'let', 'u', 'start', 'small', 'work', 'way']",0
"['rather', 'answer', 'would', 'ban', 'assault', 'weapon', 'illinois', 'igloo', 'igloo', 'real', 'rau', 'ner', 'twill']",1
"['retweet', 'quinn', 'use', 'amendatory', 'veto', 'power', 'introduce', 'assault', 'weapon', 'ban', 'illinois', 'chicago', 'gangbangers', 'unfazed', 'twill']",0
"['law', 'abide', 'citizen', 'kill', 'others', 'unless', 'protect', 'go', 'assault', 'weapon', 'ban', 'million', 'may', 'want', 'look', 'illinois', 'second', 'amendment', 'infringement', 'way', 'enlist', 'give']",1
"['well', 'illinois', 'assault', 'weapon', 'ban', 'several', 'village', 'withstand', 'era', 'constitutional', 'challenge', 'nd', 'time', 'know', 'many', 'trumpeter', 'tell', 'ban', 'assault', 'weapon', 'unconstitutional', 'ban', 'non', 'assault', 'weapon']",0
"['retweeted', 'less', 'milano', 'illinois', 'pas', 'ordinance', 'ban', 'assault', 'weapon', 'penalize', 'resident', 'forfeit', 'secure', 'weapon', 'fall', 'ban', 'june', 'nora']",0
"['illinois', 'constituent', 'ask', 'please', 'help', 'pas', 'assault', 'weapon', 'ban']",0
"['course', 'retroactively', 'change', 'number', 'incident', 'point', 'change', 'inflate', 'number', 'go', 'forward', 'cook', 'county', 'illinois', 'homicide', 'give', 'year', 'summation', 'mass', 'shooting', 'say', 'year', 'despite', 'ban', 'assault', 'weapon']",0
"['thank', 'sir', 'meantime', 'county', 'illinois', 'declare', 'sanctuary', 'possible', 'gun', 'control', 'legislation', 'would', 'ban', 'assault', 'weapon', 'bump', 'stock']",1
"['chicago', 'ban', 'gun', 'illinois', 'ban', 'assault', 'weapon', 'tell', 'u', 'go', 'one', 'city', 'try', 'make', 'difference', 'make', 'much', 'sense', 'tell', 'someone', 'go', 'pee', 'section', 'swim', 'pool']",0
"['gov', 'quinn', 'say', 'today', 'push', 'assault', 'weapon', 'ban', 'january', 'session', 'say', 'illinois', 'must', 'send', 'message', 'nation', 'newton']",0
"['illinois', 'senate', 'panel', 'oks', 'ban', 'assault', 'weapon', 'high', 'capacity', 'magazine']",0
"['illinois', 'pas', 'ordinance', 'ban', 'assault', 'weapon', 'penalize', 'resident', 'forfeit', 'secure', 'weapon', 'fall', 'ban', 'june', 'nora']",0
"['dicipline', 'scarborough', 'teacher', 'stag', 'unlawful', 'work', 'stoppage', 'disrupt', 'business', 'revisit', 'fear', 'parent', 'suffer', 'enough', 'others', 'queue', 'likewise', 'rogue', 'antic', 'consequence', 'commensurate', 'offense']",0
"['kid', 'paper', 'ltd', 'due', 'continue', 'illegal', 'unlawful', 'activity', 'stoppage', 'work', 'contract', 'worker', 'co', 'declare', 'lockout', 'today']",0
"['beloved', 'state', 'new', 'york', 'chuck', 'last', 'read', 'debt', 'eye', 'state', 'leader', 'whine', 'help', 'high', 'number', 'case', 'death', 'coronavirus', 'something', 'proud']",1
"['uh', 'oh', 'problemo', 'little', 'buddy', 'do', 'admit', 'cali', 'high', 'take', 'forever', 'ugh', 'admit', 'party', 'run', 'state', 'real', 'simple', 'ill', 'give', 'hint', 'start', 'party', 'run', 'new', 'york', 'second', 'high', 'debt']",1
"['well', 'educate', 'also', 'mean', 'know', 'new', 'york', 'state', 'govt', 'high', 'debt', 'per', 'caput', 'state', 'union', 'clearly', 'criminal', 'duomo', 'one', 'change', 'country', 'real', 'american', 'idiot', 'anyone', 'think', 'fraud', 'good', 'job']",0
"['say', 'care', 'full', 'state', 'want', 'use', 'model', 'economic', 'growth', 'top', 'state', 'high', 'debt', 'gdp', 'ratio', 'new', 'york', 'south', 'carolina', 'rode', 'island', 'alaska', 'nevada']",0
"['like', 'new', 'york', 'california', 'high', 'infection', 'death', 'rate', 'high', 'state', 'debt']",1
"['new', 'york', 'high', 'percentage', 'income', 'equality', 'nation', 'state', 'debt', 'propping', 'shit']",0
"['guess', 'state', 'high', 'debt', 'per', 'person', 'publish', 'big', 'chart', 'pack', 'new', 'york', 'fed', 'state', 'consu']",1
"['al', 'sharpton', 'meet', 'obama', 'time', 'white', 'house', 'surprise', 'sharpton', 'demand', 'white', 'house', 'change', 'name', 'black', 'house']",1
"['foxnews', 'obama', 'alone', 'oval', 'office', 'time', 'tax', 'cheat', 'criminal', 'al', 'sharpton', 'plan', 'riot']",0
"['al', 'sharpton', 'visit', 'obama', 'white', 'house', 'time', 'kick']",1
"['obama', 'bad', 'president', 'ever', 'look', 'back', 'heroin', 'spike', 'distribution', 'expand', 'ever', 'corner', 'united', 'state', 'drug', 'spike', 'big', 'time', 'presidency', 'maybe', 'pos', 'al', 'sharpton', 'white', 'house', 'time', 'man', 'organize']",1
"['think', 'obama', 'embrace', 'vile', 'hateful', 'divisive', 'al', 'sharpton', 'sit', 'white', 'house', 'table', 'time']",1
"['unfathomable', 'barack', 'obama', 'stoke', 'racial', 'division', 'claim', 'could', 'crayon', 'martin', 'claimed', 'son', 'would', 'look', 'like', 'crayon', 'unfathomable', 'obama', 'bum', 'visit', 'wh', 'multiple', 'time', 'al', 'sharpton', 'visit', 'time']",1
"['time', 'retweet', 'obama', 'al', 'sharpton', 'white', 'house', 'guest', 'advisor', 'sum', 'presidency']",0
"['al', 'sharpton', 'meet', 'obama', 'w', 'house', 'time', 'imagine', 'trump', 'meet', 'david', 'duke', 'w', 'house', 'even', 'one', 'time']",1
"['obama', 'take', 'photo', 'op', 'antisemitic', 'racist', 'louis', 'jew', 'termites', 'judaism', 'gutter', 'religion', 'invite', 'antisemite', 'al', 'sharpton', 'wh', 'time', 'exactly', 'racist']",0
"['care', 'black', 'community', 'inside', 'white', 'house', 'obama', 'white', 'house', 'al', 'sharpton', 'visit', 'upwards', 'time', 'sure', 'talk', 'rat', 'maybe', 'talk', 'get', 'owing', 'million', 'backdates']",1
"['al', 'sharpton', 'meet', 'obama', 'white', 'house', 'time', 'hillary', 'would', 'obamas', 'rd', 'th', 'term', 'america', 'would', 'survive']",0
"['small', 'business', 'confidence', 'alltime', 'high', 'trump', 'say', 'sou']",0
"['small', 'business', 'confidence', 'alltime', 'high', 'stock', 'market', 'smash', 'one', 'record', 'another', 'say', 'sou']",0
"['mister', 'trump', 'praise', 'stock', 'strength', 'tax', 'cut', 'small', 'business', 'confidence', 'alltime', 'high', 'stock', 'market', 'smash', 'one', 'record', 'another', 'gain', 'trillion', 'value', 'great', 'news', 'american', 'k', 'retirement', 'pension', 'college', 'save', 'account']",1
"['small', 'business', 'confidence', 'alltime', 'high', 'stock', 'market', 'smash', 'one', 'record', 'another', 'gain', 'trillion', 'value', 'great', 'news', 'american', 'k', 'retirement', 'pension', 'college', 'save', 'account', 'sou']",1
"['small', 'business', 'confidence', 'alltime', 'high']",0
"['consumer', 'confidence', 'small', 'business', 'confidence', 'alltime', 'high', 'million', 'job', 'create', 'since', 'election', 'american', 'employ', 'ever', 'record', 'history', 'manufacturing', 'job', 'create', 'since', 'election']",1
"['nibs', 'small', 'business', 'optimism', 'index', 'break', 'yearold', 'record', 'august', 'survey', 'monkey', 'cnbc', 'small', 'business', 'confidence', 'survey', 'q', 'match', 'alltime', 'high', 'percent', 'yous', 'manufacturer', 'optimistic', 'future', 'high', 'ever']",1
"['virginia', 'congressman', 'senator', 'back', 'reauthorizing', 'childrens', 'health', 'insurance', 'program', 'retweet', 'world']",0
"['focus', 'reauthorizing', 'fund', 'health', 'center', 'childrens', 'health', 'insurance', 'program', 'expire', 'oct']",1
"['rise', 'today', 'express', 'support', 'highlight', 'importance', 'reauthorizing', 'childrens', 'health', 'insurance', 'program', 'chip', 'program', 'help', 'care', 'nation', 'needy', 'child']",1
"['thanks', 'senate', 'pass', 'hr', 'reauthorizing', 'childrens', 'hospital', 'graduate', 'medical', 'education', 'program', 'year', 'especially', 'appreciate', 'leadership', 'bill', 'continue', 'champion', 'childrens', 'health', 'pa', 'nationwide']",1
"['hr', 'leave', 'reauthorizing', 'childrens', 'health', 'insurance', 'program', 'chip', 'community', 'health', 'center', 'day', 'fund', 'set', 'expire', 'enough', 'say']",0
"['stupid', 'york', 'think', 'us', 'know', 'exception', 'mention', 'candidate', 'presidency', 'release', 'tax', 'return', 'well', 'romney', 'also', 'hold', 'back', 'even', 'release', 'tax']",1
"['tax', 'march', 'let', 'hide', 'tax', 'return', 'russia', 'fail', 'business', 'secrecy', 'even', 'romney', 'release']",0
"['even', 'mitt', 'romney', 'extremely', 'wealthy', 'immediately', 'release', 'tax', 'return', 'candidate', 'tom', 'steer', 'nearly', 'every', 'presidential', 'candidate', 'release', 'tax', 'return', 'last', 'year', 'american', 'people', 'deserve', 'know', 'trump', 'hiding']",0
"['guy', 'pretty', 'much', 'live', 'standard', 'fall', 'dismally', 'short', 'standard', 'even', 'romney', 'release', 'full', 'tax', 'return', 'db']",0
"['online', 'petition', 'call', 'seldom', 'silver', 'resign', 'state', 'republican', 'turn', 'heat', 'assembly', 'speaker', 'seldom', 'silver', 'tuesday', 'w']",0
"['source', 'say', 'seldom', 'silver', 'ask', 'dems', 'resign', 'temporarily', 'step', 'aside', 'seldom', 'silver']",0
"['assemblyman', 'phil', 'stick', 'flip', 'flop', 'call', 'assembly', 'speaker', 'seldom', 'silver', 'resign', 'say', 'nows', 'time', 'leadership', 'fight']",0
"['charlotte', 'nc', 'speaker', 'seldom', 'silver', 'say', 'ask', 'veto', 'lopez', 'resign', 'charlotte', 'nc', 'assembly', 'speaker', 'seldom', 'silver', 'reveal']",0
"['assembly', 'minority', 'leader', 'brian', 'kola', 'call', 'seldom', 'silver', 'resign', 'follow', 'arrest', 'corruption', 'charge', 'roc']",0
"['please', 'tell', 'seldom', 'silver', 'democrat', 'ny', 'assembly', 'speaker', 'since', 'get', 'arrest', 'corruption', 'charge', 'party', 'leader', 'force', 'resign', 'post', 'within', 'day', 'trial', 'conclude', 'day', 'jail', 'yr']",0
"['exclusive', 'silver', 'say', 'ask', 'veto', 'lopez', 'resign', 'assembly', 'speaker', 'seldom', 'silver', 'reveal', 'monday', 'ask', 'veto', 'lopez']",0
"['two', 'face', 'hypocrite', 'pretend', 'support', 'woman', 'right', 'call', 'seldom', 'silver', 'resign', 'disgrace']",0
"['think', 'seldom', 'silver', 'resign']",0
"['percent', 'americans', 'support', 'universal', 'background', 'check', 'gun', 'purchase', 'vote', 'change']",0
"['percent', 'era', 'percent', 'gun', 'owner', 'percent', 'american', 'support', 'universal', 'background', 'check', 'fire', 'arm', 'say', 'semi', 'auto', 'synonymous', 'semi', 'automatic', 'firearm', 'go', 'fly', 'many', 'people', 'go', 'hand']",1
"['opposite', 'true', 'though', 'percentage', 'american', 'want', 'commonsense', 'gun', 'reform', 'overwhelm', 'percent', 'want', 'universal', 'background', 'check', 'example']",1
"['maybe', 'want', 'believe', 'percent', 'american', 'something', 'close', 'want', 'universal', 'background', 'check', 'gun', 'men', 'woman', 'senate', 'stop', 'know', 'much', 'popularity', 'something', 'matter', 'anymore']",1
"['trump', 'wine', 'work', 'hard', 'new', 'jersey', 'white', 'house', 'go', 'long', 'plan', 'renovation', 'fake', 'news', 'man', 'baby']",0
"['make', 'america', 'great', 'morning', 'white', 'house', 'go', 'long', 'plan', 'renovation']",1
"['construction', 'fence', 'go', 'around', 'white', 'house', 'long', 'planned', 'renovation', 'project', 'part', 'national', 'infrastructure', 'important', 'anyway']",1
"['long', 'plan', 'renovation', 'repair', 'white', 'house', 'really', 'fbi', 'raiding', 'house']",0
"['hector', 'co', 'retweet', 'real', 'donald', 'trump', 'work', 'hard', 'new', 'jersey', 'white', 'house', 'go', 'long', 'plan', 'renovation', 'go', 'new', 'york', 'n']",0
"['long', 'plan', 'renovation', 'six', 'month', 'please', 'pimp', 'white', 'house', 'merely', 'visitor']",1
"['hey', 'long', 'plan', 'renovation', 'white', 'house', 'go', 'stay', 'go', 'never', 'let', 'fact', 'get', 'way', 'opportunity', 'display', 'trump', 'derangement', 'syndrome']",1
"['million', 'american', 'unemployment', 'insurance', 'recently', 'job', 'lose', 'fault', 'primarily', 'coronavirus', 'million', 'job', 'opening', 'rahm', 'push', 'wrong', 'solution', 'skill', 'gap']",1
"['retweeted', 'strayed', 'university', 'million', 'unfilled', 'job', 'prove', 'gap', 'institution', 'prepare', 'student', 'skill', 'employer', 'need', 'bridge', 'gap', 'may', 'time', 'reevaluate', 'high', 'ed']",1
"['manufacturing', 'fact', 'monday', 'next', 'decade', 'million', 'manufacturing', 'job', 'likely', 'need', 'million', 'expect', 'go', 'unfilled', 'due', 'skill', 'gap', 'america', 'promise', 'grant', 'chic', 'help', 'fill', 'gap', 'growth', 'manufacturing']",0
"['relevant', 'map', 'maybe', 'help', 'state', 'intentional', 'discrimination', 'claim', 'others', 'allege']",0
"['vera', 'argue', 'intentional', 'discrimination', 'evident', 'allege', 'map', 'proven', 'dc', 'court', 'rule', 'whenever', 'come', 'expect', 'soon']",1
"['ten', 'find', 'intentional', 'discrimination', 'allege', 'latino', 'since', 'immigrant', 'get', 'pick', 'victim', 'domestic', 'violence', 'outside', 'school', 'terminally', 'sick', 'hospital', 'could', 'go', 'fearmongering', 'latinos', 'yeah', 'right']",0
"['break', 'district', 'court', 'find', 'texas', 'engage', 'intentional', 'racial', 'discrimination', 'draw', 'state', 'house', 'district', 'allege']",1
"['try', 'chamomile', 'tea', 'tal']",1
"['lawrence', 'arabia', 'much', 'superior', 'xxx', 'rat', 'version', 'lawrence']",1
"['feel', 'feel', 'xxx']",0
"['fan', 'yup', 'xxx']",0
"['sexy', 'xxx']",0
"['best', 'wish', 'xxx']",0
"['tit', 'pussy', 'perfect', 'mom', 'tease']",1
"['nah', 'hurt', 'mine', 'age', 'ago', 'take', 'good', 'heal', 'try', 'ice', 'tomorrow', 'xxx']",0
"['look', 'amaze', 'xxx']",1
"['get', 'ticket', 'last', 'year', 'wait', 'see', 'delts', 'career', 'go', 'mum', 'go', 'xxx']",0
"['hello', 'sexy', 'booty', 'xxx']",0
"['nice', 'bro', 'xxx']",0
['expert'],1
"['sub', 'use', 'apple', 'pay', 'fandom', 'freedom', 'find', 'cashmere', 'pay', 'fins', 'luxury', 'kink', 'whale', 'brat', 'xxx', 'humiliation', 'fetish', 'foot', 'worship', 'cei', 'cut', 'ignore', 'ripoff', 'blackmail', 'sph']",1
"['say', 'yes', 'first', 'child', 'offer', 'think', 'feel', 'right', 'parent', 'turn', 'child', 'dad', 'always', 'say', 'picked', 'co', 'huge', 'nostril', 'felt', 'sorry', 'know', 'feel', 'right', 'ok', 'thanks', 'xxx']",0
"['aww', 'thank', 'pain', 'back', 'next', 'week', 'check', 'arm', 'xmas', 'difficult', 'use', 'one', 'hand', 'xxx', 'untill', 'hear', 'plaster', 'cast', 'take', 'thank', 'x']",0
"['direct', 'message', 'xx']",0
"['someone', 'hate', 'pox', 'xxx']",0
"['anyone', 'selling', 'saturday', 'read', 'ticket', 'pls', 'direct', 'message', 'tout', 'though', 'xxx']",1
"['oh', 'lady', 'look', 'like', 'walk', 'street']",0
"['one', 'touch', 'go', 'keen', 'midnight', 'include', 'throw', 'little', 'shade', 'unite', 'xxx', 'caution', 'wake', 'turbulence', 'piper', 'arrow', 'depart', 'prior', 'arrival', 'runway', 'r', 'clear', 'land']",0
"['night', 'night', 'lovely', 'pleasant', 'dream', 'smash', 'time', 'tomorrow', 'xxx']",1
"['happy', 'birthday', 'beaut', 'love', 'xxx']",0
['true'],1
"['climb', 'rough', 'patrick', 'charlie', 'tell', 'hero', 'bring', 'go', 'gent', 'x', 'enjoy', 'night', 'xxx']",1
"['hope', 'mum', 'love', 'hug', 'xxx']",1
"['good', 'day', 'shirley', 'xxx']",1
"['aw', 'fab', 'oh', 'god', 'proud', 'xxx']",0
"['tease', 'n', 'anytime', 'baby', 'direct', 'message', 'sexy', 'xxx']",0
"['thankyou', 'xxx']",1
"['ooo', 'ooh', 'hh', 'hh', 'love', 'tree', 'new', 'favorite', 'tree', 'xxx']",0
"['bother', 'xxx']",0
"['parent', 'know', 'raise', 'pos', 'lobbyist', 'tell', 'everyone', 'mop', 'floor', 'xxx', 'theater']",0
"['could', 'handle', 'xxx']",1
"['crikey', 'awful', 'sorry', 'anti', 'laxer', 'begin', 'question', 'let', 'know', 'go', 'xxx']",0
"['pretty', 'xxx']",0
['mine'],1
"['fine', 'fuck']",1
"['night', 'night', 'hope', 'lovely', 'weekend', 'well', 'xxx']",0
"['thus', 'video', 'everything', 'love', 'xxx']",1
"['usa', 'syria', 'country', 'world', 'part', 'paris', 'climate', 'agreement', 'great', 'company']",0
"['syria', 'sign', 'paris', 'climate', 'agreement', 'leave', 'country', 'apart', 'agreement']",0
"['nicaraguas', 'decision', 'sign', 'paris', 'climate', 'deal', 'leave', 'yous', 'syria', 'nation', 'support', 'agreement']",1
